Exit code: 0
Stdout:
Mejores hiperparámetros encontrados:
{'gravity': 0.6977341308400644, 'alpha': 0.011077339999616666}
Mejor rendimiento encontrado:
0.7360828152934067

Stderr:
[I 2024-10-21 08:52:51,446] A new study created in memory with name: no-name-c89d6873-10e2-42c0-a518-9d3d0d10fc4e
[I 2024-10-21 08:53:15,693] Trial 26 finished with value: 2.0209134215415165 and parameters: {'gravity': 0.8862528106406976, 'alpha': 0.013212310625973502}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:16,539] Trial 27 finished with value: 1.8232946661677358 and parameters: {'gravity': 0.7291152272385895, 'alpha': 0.01903488174679535}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:17,365] Trial 28 finished with value: 1.2371252387324185 and parameters: {'gravity': 0.6056337127339151, 'alpha': 0.010786455953550385}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:18,205] Trial 29 finished with value: 1.5603677721329738 and parameters: {'gravity': 0.5476139544290611, 'alpha': 0.011968121705433144}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:19,062] Trial 30 finished with value: 1.8581816895816754 and parameters: {'gravity': 0.1875702155416708, 'alpha': 0.016229063500474573}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:19,976] Trial 31 finished with value: 1.2075065289190912 and parameters: {'gravity': 0.756208797151532, 'alpha': 0.010851853030210948}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:20,943] Trial 32 finished with value: 1.2267483894811715 and parameters: {'gravity': 0.6730325786743115, 'alpha': 0.01203920247095589}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:21,852] Trial 33 finished with value: 1.8196653563337417 and parameters: {'gravity': 0.8527775640732123, 'alpha': 0.014854710443836011}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:22,726] Trial 34 finished with value: 1.5237394130997481 and parameters: {'gravity': 0.7423554295903594, 'alpha': 0.010131603698439191}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:23,592] Trial 35 finished with value: 1.9284214221482046 and parameters: {'gravity': 0.9999275602731913, 'alpha': 0.011547647818915445}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:24,486] Trial 36 finished with value: 1.5324515664528686 and parameters: {'gravity': 0.6424802684409107, 'alpha': 0.017555085388384267}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:25,382] Trial 37 finished with value: 1.7089275013461807 and parameters: {'gravity': 0.4210090686880653, 'alpha': 0.015519562865017116}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:26,341] Trial 38 finished with value: 1.522818245189585 and parameters: {'gravity': 0.5744797822508598, 'alpha': 0.012442469855521604}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:27,271] Trial 39 finished with value: 1.584342436191971 and parameters: {'gravity': 0.7131716736849362, 'alpha': 0.013047568368440373}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:28,196] Trial 40 finished with value: 1.3401984276817371 and parameters: {'gravity': 0.7797063098513181, 'alpha': 0.01398667893814825}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:29,085] Trial 41 finished with value: 1.3470469703846621 and parameters: {'gravity': 0.7515848525603197, 'alpha': 0.01067592987835891}. Best is trial 0 with value: 1.1201615084570617.
[I 2024-10-21 08:53:30,044] Trial 42 finished with value: 1.0973686056879073 and parameters: {'gravity': 0.6401724857195177, 'alpha': 0.011165211912096625}. Best is trial 42 with value: 1.0973686056879073.
[I 2024-10-21 08:53:30,942] Trial 43 finished with value: 1.8973823608822658 and parameters: {'gravity': 0.6555044943218362, 'alpha': 0.011384718772345296}. Best is trial 42 with value: 1.0973686056879073.
[I 2024-10-21 08:53:31,841] Trial 44 finished with value: 1.6100426400375962 and parameters: {'gravity': 0.5523135643191812, 'alpha': 0.01216222814858321}. Best is trial 42 with value: 1.0973686056879073.
[I 2024-10-21 08:53:32,737] Trial 45 finished with value: 1.7709401355196945 and parameters: {'gravity': 0.49683258359839466, 'alpha': 0.011696871319178211}. Best is trial 42 with value: 1.0973686056879073.
[I 2024-10-21 08:53:33,585] Trial 46 finished with value: 1.9805524431435533 and parameters: {'gravity': 0.8338629468614658, 'alpha': 0.017009852029067202}. Best is trial 42 with value: 1.0973686056879073.
[I 2024-10-21 08:53:34,419] Trial 47 finished with value: 1.3826777023978032 and parameters: {'gravity': 0.627659102001792, 'alpha': 0.01047768772456537}. Best is trial 42 with value: 1.0973686056879073.
[I 2024-10-21 08:53:35,243] Trial 48 finished with value: 1.0396571193528334 and parameters: {'gravity': 0.6823838041249803, 'alpha': 0.011112880178102844}. Best is trial 48 with value: 1.0396571193528334.
[I 2024-10-21 08:53:36,053] Trial 49 finished with value: 0.7360828152934067 and parameters: {'gravity': 0.6977341308400644, 'alpha': 0.011077339999616666}. Best is trial 49 with value: 0.7360828152934067.
